course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
GEN BIOLOGY II,Lecture,BIOL,131L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,612
JR FIELD EDUC:PREP FOR PRACT,Lecture,SOCW,382N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Social Work', '330L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Social Work', '230L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Social Work', '345L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,614
INTRO TO JOURNALISM,Lecture,COM,242L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '120L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,613
SOC WRK METHDS I,Lecture,SOCW,383N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Social Work', '330L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Social Work', '345L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,615
INTRO HUM ANTM&PHYS II,Marist Abroad,BIOL,132L,,,Science SI,School of Science SI,4,616
JOURNALISM SKILLS,Lecture,COM,243L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,617
ST: CHILD/ADOL MENTAL HEALTH,Lecture,SOCW,392L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,619
INTRODUCTION TO GENETICS,Marist Abroad,BIOL,180L,,,Science SI,School of Science SI,4,621
APPAREL SUPPLY CHAIN MGMT,Lecture,FASH,318N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,618
HIST-POL TERRORISM,Marist Abroad,HST,320L,,,Liberal Arts LA,School of Liberal Arts LA,3,620
"SPORTS,CULT,COMM",Lecture,COM,260L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,622
PRINC MACROECONOM,Lecture,ECON,104L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,623
FASHION ELECTIVE,Marist Abroad,FASH,319N,,,Communication and The Arts CO,School Communication Arts CO,3,624
WAR & PEACE IN 20TH C. II,Marist Abroad,IHST,200L,,,Liberal Arts LA,School of Liberal Arts LA,3,626
HUM ANTMY&PHYSII,Lecture,BIOL,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '201L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,625
ORGANIZATION COMM,On Line Class,COM,270L,,,Communication and The Arts CO,School Communication Arts CO,3,627
GENERAL SURGERY-CR,Lecture,PA,703N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,628
SEM-PHIL:ETHICS OF MIGRATION,Lecture,HONR,360L,,,Registrar RG,Registrar RG,3,629
FASHION SOCIAL MEDIA,Lecture,FASH,324N,,,Communication and The Arts CO,School Communication Arts CO,3,630
SR INTEGR SEM II,Lecture,SOCW,478L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,631
VIDEO PRODUCTION I,Lorenzo di Medici,COM,287L,,,Communication and The Arts CO,School Communication Arts CO,3,632
ST:HUMAN TRAFFICKING INTERVT,Lecture,COM,292L,,,Communication and The Arts CO,School Communication Arts CO,3,636
HUMAN NUTRITION,Lecture,BIOL,203L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,633
CSL-PHIL: ETHICS OF FOOD,Lecture,HONR,365L,,,Registrar RG,Registrar RG,3,637
PRIVATE LABEL DVLPMNT,Marist Abroad,FASH,325N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '300N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,634
PRACT SOC WORK II,Lecture,SOCW,485N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Social Work', '484N', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Social Work', '475N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,5,635
PEDIATRICS-CR,Lecture,PA,704N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,638
MASS COMM LAW,Lecture,COM,300L,,,Communication and The Arts CO,School Communication Arts CO,3,639
HUMAN BIOLOGY,Marist Abroad,BIOL,237L,,,Science SI,School of Science SI,3,640
SEM-EXP:CIVIC SEMINAR,Lecture,HONR,380L,,,Registrar RG,Registrar RG,3,641
KNITWEAR II,Lorenzo di Medici,FASH,332N,,,Communication and The Arts CO,School Communication Arts CO,3,642
ECON-SOCIAL ISSUES,On Line Class,ECON,150L,,,Management SM,School of Management SM,3,644
SMALL GROUP COM,Lecture,COM,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,643
INTRO SOCIOLOGY,Marist Abroad,SOC,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,645
SEM- IND/SOC:MEDIA ETHICS,Lecture,HONR,390L,,,Registrar RG,Registrar RG,3,647
INTRO TO NEUROSCIENCE,Marist Abroad,BIOL,260L,,,Science SI,School of Science SI,3,646
OB/GYN-CR,Lecture,PA,705N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,648
FASH BRAND & LICENSING,Marist Abroad,FASH,341N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,649
CSL-IND&SOC:STIGMA+HLTH DISP,Lecture,HONR,395L,,,Registrar RG,Registrar RG,3,653
PERSUASION,Lecture,COM,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,650
INTERMED MICROECON,Lecture,ECON,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,651
ANIMAL BEHAVIOR,Lecture,BIOL,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,652
INTRODUCTION TO MEDIA STUDIES,Lecture,MDIA,101L,,,Communication and The Arts CO,School Communication Arts CO,3,654
HONORS CONTRACT,Lecture,HONR,401L,,,Registrar RG,Registrar RG,1,656
FASH DESGN III-STUDIO,Lecture,FASH,345N,,,Communication and The Arts CO,School Communication Arts CO,3,655
BEHAVIORAL&MENTAL HLTH-CR,Lecture,PA,706N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,658
SEMINAR-COMM,Marist Abroad,COM,304L,,,Communication and The Arts CO,School Communication Arts CO,3,657
DIGITAL TOOLBOX,Lecture,MDIA,103L,,,Communication and The Arts CO,School Communication Arts CO,3,661
RAPE CULTURE:PREVENT+INTERVENT,School College,SOC,110L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,662
INTERMED MACROECO,Lecture,ECON,304L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,660
"CULTURE, POWER & EDUCATION",Marist Abroad,SOC,150L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,664
COMM INTERNSHIP,Internship,COM,306N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,1,663
MICROBIOLOGY,Marist Abroad,BIOL,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,659
ACCESSORY DESIGN,Lecture,FASH,350N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '245N', 'Undergraduate', 'C', '']]",Communication and The Arts CO,School Communication Arts CO,3,665
ST:APPLIED MKTG COM+SOC MEDIA,Marist Abroad,COM,307L,,,Communication and The Arts CO,School Communication Arts CO,3,666
CHINA DEVE & THE GLOBAL SHIFT,Lorenzo di Medici,ECON,306L,,,Mgt.Studies* MG,Management Studies MG,3,667
EMERGENCY MEDICINE-CR,Lecture,PA,707N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,668
INTERDISCIPLINARY DESIGN,Marist Abroad,FASH,351L,,,Communication and The Arts CO,School Communication Arts CO,3,669
ITALIAN FAMILY,Marist Abroad,SOC,281L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,671
COMM INTERNSHIP,Internship,COM,308N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,670
FASH INTERNSHIP,Internship,FASH,354N,,,Communication and The Arts CO,School Communication Arts CO,1,674
INTRO TO DESIGN,Marist Abroad,MDIA,110L,,,Communication and The Arts CO,School Communication Arts CO,3,675
SPORTS IN SOCIETY,Lecture,SOC,301L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,676
LABOR ECONOMICS,Lecture,ECON,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,672
ELECTIVE/GERIATRIC,Lecture,PA,708N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,677
COMM INTERNSHIP,Internship,COM,309N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,6,679
DOMESTIC VIOLENCE PREVENTION,Lecture,SOC,326L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,680
PRINCIPLES OF FINANCE,Marist Abroad,ECON,332N,,,Management SM,School of Management SM,3,681
ART OF FILM,Lorenzo di Medici,MDIA,120L,,,Communication and The Arts CO,School Communication Arts CO,3,682
IMMUNOLOGY,Lecture,BIOL,315L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,673
"BUYING, PLAN & ALLOCATION",Lorenzo di Medici,FASH,355N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '265N', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Fashion', '304N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '365N', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,678
DIR RESPONSE ADV,Marist Abroad,COM,312L,,,Communication and The Arts CO,School Communication Arts CO,3,684
ST: INT'L BUSINESS ECONOMICS,Marist Abroad,ECON,382N,,,Management SM,School of Management SM,3,685
SOCIAL INEQUALITY,Lorenzo di Medici,SOC,336L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,683
ELECTIVE-CR,Lecture,PA,709N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,687
MEDIA STRATEGY,Marist Abroad,COM,314L,,,Communication and The Arts CO,School Communication Arts CO,3,688
ST:GAME DISCOVERY,Marist Abroad,ECON,383L,,,Management SM,School of Management SM,3,690
PLACEHOLDER ROTATION,Lecture,PA,720N,,,MS Physician Assistant Studies PA,Physicians Assistant Studies PA,3,692
MOBILE DOCUMENTARY,Marist Abroad,MDIA,200N,,,Communication and The Arts CO,School Communication Arts CO,3,691
ADV FASH SHOW PRODUCTION,Lecture,FASH,367N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '295N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,689
GENETICS,Lecture,BIOL,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,686
INST: CONSULTING,Independent Study,ECON,385L,,,Management SM,School of Management SM,3,694
WRITING FOR MEDIA,Lecture,MDIA,201L,,,Communication and The Arts CO,School Communication Arts CO,3,695
MASTER ITAL CINEMA+FELLINI,Marist Abroad,COM,315L,,,Communication and The Arts CO,School Communication Arts CO,3,696
SOCIAL CHANGE,Lecture,SOC,341L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Sociology', '101L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Sociology', '336L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Sociology', '440L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,693
MOBILE CONSUMER,On Line Class,FASH,368N,,,Communication and The Arts CO,School Communication Arts CO,3,697
INTRO COSMOLOGY,Lecture,PHYS,108L,,,Science SI,School of Science SI,3,699
POPULAR CULTURE,Marist Abroad,SOC,348L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,701
ST:MEDIA AND ENT,Lecture,COM,317L,,,Communication and The Arts CO,School Communication Arts CO,3,700
FINANCIAL MARKETS,Marist Abroad,ECON,422L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,698
FASHION LAB ELECTIVE,Marist Abroad,FASH,371N,,,Communication and The Arts CO,School Communication Arts CO,3,702
VIDEO PRODUCTION,Lorenzo di Medici,MDIA,203L,,,Communication and The Arts CO,School Communication Arts CO,3,704
ORGANIZED CRIME,Marist Abroad,SOC,370L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,706
COLLEGE PHYSICS II,Lecture,PHYS,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Physics', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Physics', '211L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,705
ST: CRISIS COMMUNICATION,Lecture,COM,318L,,,Communication and The Arts CO,School Communication Arts CO,3,707
FASHION INTERNSHIP,Internship,FASH,374N,,,Communication and The Arts CO,School Communication Arts CO,3,708
ST:SOCIOLOGY OF HEALTH,Lecture,SOC,392L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,709
CELL BIOLOGY,Lecture,BIOL,328L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,703
FASHION INTERNSHIP,Internship,FASH,377N,,,Communication and The Arts CO,School Communication Arts CO,7,711
SOC OF IMMIGRATION MODERN,Marist Abroad,ISOC,104L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,713
INTERNATION ECON,Lecture,ECON,442L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,710
GEN PHYSICS II,Lecture,PHYS,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,712
SCREENWRITING FOR FILM+TV,Lorenzo di Medici,MDIA,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '201L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,714
ELEM SPANISH I,Lecture,SPAN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,718
SCREENWRITING,Lorenzo di Medici,COM,321L,,,Communication and The Arts CO,School Communication Arts CO,3,717
HIST OF MODERN FASHION,Lorenzo di Medici,FASH,381L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Fashion', '100L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Art', '281L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,716
PHYSIC LAB II,Laboratory,PHYS,214L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Physics', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Physics', '212L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,720
HUMAN & VERT COMP ANAT,Lecture,BIOL,340L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,715
ELEM SPANISH II,Lecture,SPAN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,722
EDITING,Marist Abroad,MDIA,302N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '287L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,721
CONTEMP ECON ISSU,Lecture,ECON,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '303L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Economics', '304L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,719
INST:CELL PHYSIOLOLOGY,Independent Study,BIOL,386L,,,Science SI,School of Science SI,3,724
NEWSWRITING,Lecture,COM,322L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,723
INTER SPANISH I,Lecture,SPAN,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,725
FOUNDATIONS OF EDUCATION,Lecture,EDUC,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,726
INTRO TO LAW,Lecture,POSC,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,728
ST:CLO 3D DESIGN,Lecture,FASH,382N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '230N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Fashion', '245N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,727
INTER SPAN II,Lecture,SPAN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,732
AUDIO PRODUCTION,Marist Abroad,MDIA,304N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,730
RESEARCH+CONSUMER INSIGHT,Lecture,COM,324L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '110L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,731
FASH INTERNSHIP,Internship,FASH,386N,,,Communication and The Arts CO,School Communication Arts CO,10,733
PARASITOLOGY,Lecture,BIOL,421L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,729
INTRO TO TEACHING,Lecture,EDUC,102N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,734
COMM IN THE SPAN-SPEAK WRLD,Lecture,SPAN,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,735
HONORS THESIS PROJECT,Lecture,HONR,420L,,,Registrar RG,Registrar RG,3,736
FASH INTERN,Internship,FASH,393N,,,Communication and The Arts CO,School Communication Arts CO,5,738
CULTURES OF LATIN AMERICA,Marist Abroad,SPAN,260L,,,Liberal Arts LA,School of Liberal Arts LA,3,739
INTERCULT COMM,On Line Class,COM,325L,,,Communication and The Arts CO,School Communication Arts CO,3,740
