course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ST:NEW DEAL IN AMERICAN LIFE,Lecture,HIST,382L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,699
HIST INTERN I,Internship,HIST,395N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,1,700
PUB HIST INTERN I,Internship,HIST,497N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,701
PU HIST INTERN II,Internship,HIST,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,6,702
HIST-POL TERRORISM,Lorenzo di Medici,HST,320L,,,Liberal Arts LA,School of Liberal Arts LA,3,703
WAR & PEACE IN 20TH C. II,Marist Abroad,IHST,200L,,,Liberal Arts LA,School of Liberal Arts LA,3,704
SPAN CULTRS 1940's TO PRSNT,Marist Abroad,IHST,204L,,,Liberal Arts LA,School of Liberal Arts LA,3,705
LATIN AMER POST COLONIAL,Marist Abroad,IHST,205L,,,Liberal Arts LA,School of Liberal Arts LA,3,706
CSL-PHIL: ETHICS OF FOOD,Lecture,HONR,365L,,,Registrar RG,Registrar RG,3,707
SEM-EXP: WOMEN + ART,Lecture,HONR,380L,,,Registrar RG,Registrar RG,3,708
CSL-MYTHOLOGY IN PERF ART,Lecture,HONR,385L,,,Registrar RG,Registrar RG,3,709
SEM- PUSHED TO THE EXTREME,Lecture,HONR,390L,,,Registrar RG,Registrar RG,3,710
HONORS CONTRACT,Lecture,HONR,401L,,,Registrar RG,Registrar RG,1,711
THE 60'S-GLBAL MVTMNT,Marist Abroad,HST,242L,,,,,,712
HONORS THESIS PROJECT,Lecture,HONR,420L,,,Registrar RG,Registrar RG,3,713
HONOR SENIOR SEMINAR,On Line Class,HONR,495L,,,Registrar RG,Registrar RG,1,714
PERSPTVS ON HUMNT,On Line Class,INTD,209L,,,Professional Programs PP,Professional Programs PP,3,715
CAPPING EXP,On Line Class,INTD,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,3,716
INTRNSHP IN PROFESSIONAL STD,Internship,INTD,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Integrative Major', '105L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,3,717
INTRNSHP IN PROFESSIONAL STDS,Internship,INTD,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Integrative Major', '105L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,6,718
INTRO INTERIOR DESGN,Marist Abroad,ITDS,101N,,,Communication and The Arts CO,School Communication Arts CO,3,719
INTERIOR+INDSTRL DSGN,Marist Abroad,ITDS,110L,,,Communication and The Arts CO,School Communication Arts CO,3,720
HIST INTERIOR DESGN,Marist Abroad,ITDS,150L,,,Communication and The Arts CO,School Communication Arts CO,3,721
PERSPCTV DRAW+RENDRNG,Marist Abroad,ITDS,180N,,,Communication and The Arts CO,School Communication Arts CO,3,722
RESIDENTIAL INTERIOR,Marist Abroad,ITDS,215N,,,Communication and The Arts CO,School Communication Arts CO,3,723
PRODUCT DESIGN,Marist Abroad,ITDS,220N,,,Communication and The Arts CO,School Communication Arts CO,3,724
DESIGN & CRAFTSMANSHIP,Marist Abroad,ITDS,226N,,,Communication and The Arts CO,School Communication Arts CO,3,725
PERCEPTION FORM & SPACE,Lorenzo di Medici,ITDS,231L,,,Communication and The Arts CO,School Communication Arts CO,3,726
SUSTAINABLE DESIGN,Marist Abroad,ITDS,315N,,,Communication and The Arts CO,School Communication Arts CO,3,727
LIGHTING DESIGN,Marist Abroad,ITDS,320N,,,Communication and The Arts CO,School Communication Arts CO,3,728
AESTHETICS OF DESIGN,Marist Abroad,ITDS,330L,,,Communication and The Arts CO,School Communication Arts CO,3,729
INTERIOR CONSTRUCTION,Marist Abroad,ITDS,331N,,,Communication and The Arts CO,School Communication Arts CO,3,730
DISPLAY DESIGN,Marist Abroad,ITDS,340N,,,Communication and The Arts CO,School Communication Arts CO,3,731
FURNITURE DESIGN,Marist Abroad,ITDS,350N,,,Communication and The Arts CO,School Communication Arts CO,3,732
EXHIBIT DESIGN,Marist Abroad,ITDS,360N,,,Communication and The Arts CO,School Communication Arts CO,3,733
ARCH STUDIO:DESIGN COMMUNITIES,Lorenzo di Medici,ITDS,382L,,,Communication and The Arts CO,School Communication Arts CO,3,734
DIGITAL LAYOUT+DSGN,Marist Abroad,ITDS,400L,,,Communication and The Arts CO,School Communication Arts CO,3,735
INTERIOR DESIGN INTERNSHIP,Marist Abroad,ITDS,405L,,,Communication and The Arts CO,School Communication Arts CO,3,736
WORKING GRP PRJCT,Marist Abroad,ITDS,410N,,,Communication and The Arts CO,School Communication Arts CO,3,737
ELEM ITAL I,Lecture,ITAL,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,738
ELEM ITALIAN II,Lecture,ITAL,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,739
INTERM ITAL II,Lecture,ITAL,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,740
ADV ITALIAN II,Lorenzo di Medici,ITAL,204L,,,Liberal Arts LA,School of Liberal Arts LA,4,741
ITALY TODAY,Lorenzo di Medici,ITAL,262L,,,Liberal Arts LA,School of Liberal Arts LA,3,742
ITALIAN FOR TOURISM,Lorenzo di Medici,ITAL,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,743
ITAL CONVRSTN I,Lecture,ITAL,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,744
ADV RDNG+COMP-ITALIAN,Lorenzo di Medici,ITAL,282L,,,Liberal Arts LA,School of Liberal Arts LA,3,745
ITALIAN CINEMA,Lorenzo di Medici,ITAL,308L,,,Liberal Arts LA,School of Liberal Arts LA,3,746
ITALIAN RENAISSANCE ART,Lorenzo di Medici,ITAL,309L,,,Liberal Arts LA,School of Liberal Arts LA,3,747
ITALIAN THROUGH SERV LEARNING,Lorenzo di Medici,ITAL,340L,,,Liberal Arts LA,School of Liberal Arts LA,3,748
COMM IN PUBLIC ADMIN,Lorenzo di Medici,ITAL,364L,,,Liberal Arts LA,School of Liberal Arts LA,3,749
INST: SICILY CINEMA,Marist Abroad,ITAL,386L,,,Liberal Arts LA,School of Liberal Arts LA,3,750
INTERNSHIP IN ITALIAN,Internship,ITAL,395N,,,Liberal Arts LA,School of Liberal Arts LA,1,751
INTERNSHIP IN ITALIAN,Internship,ITAL,396N,,,Liberal Arts LA,School of Liberal Arts LA,2,752
INTERNSHIP IN ITALIAN,Internship,ITAL,397N,,,Liberal Arts LA,School of Liberal Arts LA,3,753
INTERNSIP IN ITALIAN,Internship,ITAL,398N,,,Liberal Arts LA,School of Liberal Arts LA,6,754
ITAL-CHILDREN'S LIT,Lorenzo di Medici,ITAL,400L,,,Liberal Arts LA,School of Liberal Arts LA,3,755
CAPPING,Lecture,ITAL,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,756
ELEM JAPANESE I,Marist Abroad,JPN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,757
ELEM JAPANESE II,Lecture,JPN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,758
INTR JAPANESE II,Lecture,JPN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,759
ST:JAPANESE ELEMENTS II,Marist Abroad,JPN,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,760
ST:SIGN LANGUAGE II,Lecture,LANG,193L,,,Liberal Arts LA,School of Liberal Arts LA,3,761
SELF DEVELOPMENT,Lecture,LERN,104L,,,Registrar RG,Registrar RG,3,762
CRIT READ+THINK,Lecture,LERN,105L,,,Liberal Arts LA,School of Liberal Arts LA,1,763
TRANSFER SEMINAR,Lecture,LERN,119L,,,Registrar RG,Registrar RG,1,764
ITAL/AMER EXPER,Lorenzo di Medici,LIT,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,765
ITAL CRIME FICTION,Marist Abroad,LIT,226L,,,Liberal Arts LA,School of Liberal Arts LA,3,766
ROMEO AND JULIET,Marist Abroad,LIT,273L,,,Liberal Arts LA,School of Liberal Arts LA,3,767
LITERACY QUESTS,Marist Abroad,LIT,279L,,,Liberal Arts LA,School of Liberal Arts LA,3,768
ST: ITAL-CHILDREN'S LIT,Marist Abroad,LIT,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,769
LITERARY IMAGINATION,Marist Abroad,LIT,332L,,,Liberal Arts LA,School of Liberal Arts LA,3,770
DX+TRTMNT PLANNING,Lecture,COUN,507L,,,Mental Health Counseling BH,Mental Health Counseling BH,3,771
ASSESSMENT IN COUN,Lecture,COUN,613L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'MA CMH Counseling', '600L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '610L', 'Graduate', 'C', '']]",Mental Health Counseling BH,Mental Health Counseling BH,3,772
GROUP COUNSELING,Lecture,COUN,614L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'MA CMH Counseling', '600L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '610L', 'Graduate', 'C', ''], ['And', '', '', '', 'MA CMH Counseling', '612L', 'Graduate', 'C', '']]",Mental Health Counseling BH,Mental Health Counseling BH,3,773
CONTMPRY ITAL CIV+CULTR,Lorenzo di Medici,ITAL,255L,,,,,,774
