section,instructor,meeting_times,campus,seat_cap,data_id,course_id
901,"Natalie, Laura","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '09:30 PM', '10:45 PM', 'Lecture', 'Music', '2219', '08/24/2020', '12/11/2020')]",Marist College Campus,9,143943,385
901,"Roy, Sonia","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 AM', '10:45 AM', 'Lecture', 'Steel Plant', '115', '08/24/2020', '12/11/2020')]",Marist College Campus,15,145080,391
711,"Becker, Ian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,25,144060,386
620,"Damiano, Amanda","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Donnelly', '225', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144186,392
721,"Knight, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,144013,383
189,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146237,384
620,"Williams, Sarah","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Music', '3201', '08/24/2020', '12/11/2020')]",Marist College Campus,10,151570,393
711,"Helmreich, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145318,394
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145818,395
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,144839,384
620,"English, Donise","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '11:00 AM', '01:45 PM', 'Lecture', 'Steel Plant', '119', '08/24/2020', '12/11/2020'), ('Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Steel Plant', '119', '08/24/2020', '12/11/2020')]",Marist College Campus,10,143766,388
620,"Melitski, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '239', '08/24/2020', '12/11/2020')]",Marist College Campus,17,147612,384
111,"Balogh-Robinson, Robert","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '107', '08/24/2020', '12/11/2020')]",Marist College Campus,16,143985,396
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146263,397
901,"O'Neil, Lindsay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Music', '2220', '08/24/2020', '12/11/2020')]",Marist College Campus,10,144081,393
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145531,398
902,"Roy, Sonia","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '04:45 PM', 'Lecture', 'Steel Plant', '115', '08/24/2020', '12/11/2020')]",Marist College Campus,15,145332,391
945,"Helmreich, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,146016,394
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145011,399
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145793,395
399,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '09/08/2020', '12/31/2020')]",Cornwall School College,20,151916,400
620,"Sheffield, Kevin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,16,147549,401
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145180,390
711,"Cade, Andrij","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,144314,402
620,"Dwyer-McNulty, Sara","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '03:15 PM', 'Lecture', 'Fontaine', '103', '08/24/2020', '12/11/2020'), ('Friday', '03:30 PM', '04:45 PM', 'Lecture', 'Fontaine', '103', '08/24/2020', '12/11/2020')]",Marist College Campus,5,151042,403
620,"Pantaleo, Jay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,150684,390
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145010,404
111,"Smith, Edward","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '09:30 AM', '01:45 PM', 'Lecture', 'Steel Plant', '138', '08/24/2020', '12/11/2020')]",Marist College Campus,15,145834,405
901,"Lee, Jason","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,143807,390
112,"Sivers, Nelson","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '107', '08/24/2020', '12/11/2020')]",Marist College Campus,16,143983,396
620,"Rossi, Steven","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '129', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145995,398
711,"Singh, Monish","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145325,406
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146275,407
902,"Lee, Jason","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,143808,390
113,"Sivers, Nelson","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '107', '08/24/2020', '12/11/2020')]",Marist College Campus,16,143984,396
901,"Wozniak, Matthew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Music', '2219', '08/24/2020', '12/11/2020')]",Marist College Campus,0,143944,400
901,"Jacobi, Gary","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '227', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144032,398
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145032,408
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145029,404
200,"Thompson, Lori","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Laboratory', 'Donnelly', '107', '08/24/2020', '12/11/2020')]",Marist College Campus,16,145239,396
903,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145858,390
901,"Wozniak, Matthew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '06:30 PM', '07:45 PM', 'Lecture', 'Music', '2219', '08/24/2020', '12/11/2020')]",Marist College Campus,9,145994,409
902,"Wang, Xiaoli","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '027', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144043,398
711,"Cannistra, Robert","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145271,410
901,"D'Avanzo, Joanna","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Lowell Thomas', '229', '08/24/2020', '12/11/2020')]",Marist College Campus,18,145308,411
901,"Maciocia, Annamaria","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Lowell Thomas', '133', '08/24/2020', '12/11/2020')]",Marist College Campus,20,144231,412
904,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145859,390
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,146148,413
721,"Herasimtschuk, Alexander","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,151230,414
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145809,415
905,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '09:00 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145100,390
620,"Hicks-Wozniak, Lois","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Music', '3204', '08/24/2020', '12/11/2020')]",Marist College Campus,20,143946,416
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,144840,417
945,"Cannistra, Robert","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Hancock', '0006', '08/24/2020', '12/11/2020'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,146017,410
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,146164,418
902,"Piscopo, Lynn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Lecture', 'Fontaine', '103', '08/24/2020', '12/11/2020')]",Marist College Campus,10,144232,412
851,"Herasimtschuk, Alexander","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,35,146861,414
690,"Matheus, Carolyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Hancock', '0006', '08/24/2020', '12/11/2020'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,146018,419
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,146116,420
364,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '09/08/2020', '12/31/2020')]",Wallkill School College,60,151933,421
901,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,145746,422
621,"Hicks-Wozniak, Lois","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Music', '3204', '08/24/2020', '12/11/2020')]",Marist College Campus,20,143947,416
901,"Kelly, Francis","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Student Center', '3104', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144295,423
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146165,418
622,"Sellmeyer, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Music', '3204', '08/24/2020', '12/11/2020')]",Marist College Campus,24,143948,416
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146149,413
189,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,144907,424
620,"Finn, Jennifer","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,16,147552,425
711,"Matheus, Carolyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145326,419
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146117,420
721,"Hamilton, Sheila","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,146999,416
365,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '09/08/2020', '12/31/2020')]",Stepinac School College,25,152061,421
111,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,151893,426
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145205,427
191,"Davis, Ann","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,151244,428
711,"Klingenberg, Beate","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145699,429
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,146191,430
901,"Webb, Gavin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '03:15 PM', 'Lecture', 'Music', '3202', '08/24/2020', '12/11/2020'), ('Friday', '03:30 PM', '04:45 PM', 'Lecture', 'Music', '3202', '08/24/2020', '12/11/2020')]",Marist College Campus,20,151569,416
620,"Eckert, Lynn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Dyson Building', '227', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144230,421
901,"Armstrong, Jeffrey","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 PM', '09:15 PM', 'Lecture', 'Music', '4001', '08/24/2020', '12/11/2020')]",Marist College Campus,10,143949,431
901,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '08:50 PM', 'Lecture', 'Library', '302', '08/24/2020', '12/11/2020')]",Marist College Campus,22,150685,424
621,"Applebee, Krista","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Lowell Thomas', '006', '08/24/2020', '12/11/2020')]",Marist College Campus,24,143986,421
621,"Finn, Jennifer","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,16,147553,425
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145195,427
189,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,144908,432
622,"Charter, Daniela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Lowell Thomas', '240', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145128,421
111,"Aswegan, Jared","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '12:30 PM', '03:15 PM', 'Lecture', 'Steel Plant', '213', '08/24/2020', '10/16/2020')]",Marist College Campus,12,150854,433
256,"Lauria, Eitel","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '', '', 'Lecture', 'Hancock', '0006', '08/24/2020', '12/11/2020')]",Marist College Campus,0,151886,434
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,145212,435
901,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,144833,426
721,"Eckert, Lynn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,144795,421
620,"Tyce, Martin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '07:45 PM', 'Lecture', 'Music', '4001', '08/24/2020', '12/11/2020')]",Marist College Campus,10,143950,436
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,146190,437
902,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",NYC- NYC Media Experience,0,145174,426
721,"Grillo, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145975,438
112,"Aswegan, Jared","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '12:30 PM', '03:15 PM', 'Lecture', 'Steel Plant', '213', '08/24/2020', '10/16/2020')]",Marist College Campus,12,150853,433
711,"Lauria, Eitel","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145607,434
901,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,144076,439
722,"Enochs, Ross","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,145247,435
851,"Kosenko, Andrew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,35,147223,440
721,"Reddish, Molly","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/24/2020', '12/11/2020')]",On-Line,35,150901,441
232,"Matheus, Carolyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,151815,442
851,"Martyn-Donato, Julie","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '07:45 PM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,35,143951,443
851,"Enochs, Ross","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 AM', '09:15 AM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020'), ('Friday', '11:00 AM', '12:15 PM', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,35,144814,435
623,"Amirkamali, Faezeh","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00  PM', '03:15  PM', 'Lecture', 'Dyson Building', '231', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144767,191
620,"Myers, JoAnne","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Lowell Thomas', '006', '08/24/2020', '12/11/2020')]",Marist College Campus,24,145976,444
188,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,144905,445
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist College Campus,0,144114,446
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",Marist Abroad,0,145435,447
690,"Algozzine, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '03:30 PM', '06:15 PM', 'Lecture', 'Hancock', '1021', '08/24/2020', '12/11/2020')]",Marist College Campus,24,144200,448
901,"Rettie, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '07:45 PM', 'Lecture', 'Music', '2220', '08/24/2020', '12/11/2020')]",Marist College Campus,10,144054,449
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/24/2020', '12/11/2020')]",LDM Program-Florence,0,146142,450
