course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
HACKING + PENETRATION TESTING,On Line Class,CMPT,417N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,326
NETWORK SECURITY,On Line Class,CMPT,419N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,327
COMPUTER FORENSICS,Lecture,CMPT,421N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,328
COMPUTER ORG & ARCH,Lecture,CMPT,422N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,329
OPERATING SYSTEMS,Lecture,CMPT,424N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,330
ALGORITHM ANALYSIS+DESIGN,Lecture,CMPT,435L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '250L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,331
CRYPTOGRAPHY,On Line Class,CMPT,436N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,332
COMPUTER GRAPHICS,Non Scheduled,CMPT,446N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,333
QUANTUM COMP ALGRTHMS+PROG,On Line Class,CMPT,448N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,334
CS PROJECT,Lecture,CMPT,475N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,335
CS PROJECT II,On Line Class,CMPT,476N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,336
CYBERSECURITY CAPPING,Lecture,CMPT,479N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,337
ADV TECH INTERNSHIP,Internship,CMPT,495N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,338
ADV TECH INTERNSHIP,Internship,CMPT,497N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,339
ADV TECH INTERNSHIP,Internship,CMPT,498N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,6,340
FRESCO TECH+MURAL PAINT,Marist Abroad,CONV,180N,,,Communication and The Arts CO,School Communication Arts CO,3,341
ADV HIST PAINT TECH LAB,Lorenzo di Medici,CONV,305N,,,Communication and The Arts CO,School Communication Arts CO,3,342
WRKNG GROUP PRJCT-PNT+PLYCHRM,Lorenzo di Medici,CONV,400L,,,Communication and The Arts CO,School Communication Arts CO,3,343
WRKNG GP PRJCT-FRESCO+MURAL,Lorenzo di Medici,CONV,401L,,,Communication and The Arts CO,School Communication Arts CO,3,344
INTRO CRIM JUST,Lecture,CRJU,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,345
CRIMINOLOGY,Lecture,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,346
INTRO TO z/OS+MJR SUBSYSTEMS,On Line Class,CMPT,315N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,347
POLICING IN AMER,Hybrid Lecture/Online,CRJU,230L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,348
CORRECTIONS,Lecture,CRJU,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,349
ST: CRIMINAL JUSTICE HISTORY,Marist Abroad,CRJU,290L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,350
CRIMINAL COURTS,Lecture,CRJU,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,351
JUV JUST SYST,Hybrid Lecture/Online,CRJU,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,352
CRIMINAL LAW+PROCEDURES,Lecture,CRJU,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,353
CRIMINAL JUSTICE ETHICS,Lecture,CRJU,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,354
RACE AND CRIME,Lecture,CRJU,314L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Criminal Justice', '290L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,355
ORGANIZED CRIME,Lorenzo di Medici,CRJU,350L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,356
CJ RES METH,Lecture,CRJU,374L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,357
ST: RESTORATIVE JUSTICE,Lecture,CRJU,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,358
CROSS CULT CJ SYS,Marist Abroad,CRJU,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,359
SENIOR SEMINAR II,Lecture,CRJU,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '374L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,360
INTERN CRJU,Internship,CRJU,495N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,361
CRJU INTERN I,Internship,CRJU,496N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,362
CRJU INTERN II,Internship,CRJU,497N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '496N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,363
CRJU INTERN III,Internship,CRJU,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '497N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,364
CRJU INTERN IV,Internship,CRJU,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '498N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,365
CULTURE STUDIES IN THAILAND,Marist Abroad,CSTH,150L,,,Liberal Arts LA,School of Liberal Arts LA,3,366
ST:FOOD & WINE TOURISM,Marist Abroad,CSAU,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,367
ST:OENOLOGY:HIST/CULT/BUS WINE,Marist Abroad,CSFR,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,368
IRISH LIFE & CULTURES,Marist Abroad,CSIR,150L,,,Liberal Arts LA,School of Liberal Arts LA,3,369
INTENSIVE IRISH LIFE & CULT,Marist Abroad,CSIR,151L,,,Liberal Arts LA,School of Liberal Arts LA,4,370
ST:POPULAR CULTRIN IRELAND,Marist Abroad,CSIR,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,371
ST:BEGINNING IRISH,Marist Abroad,CSIR,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,372
ITALIAN LANGUAGE STUDIES,Lorenzo di Medici,CSIT,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,373
"ITAL FOOD THR CULT,ENV & SUST",Lorenzo di Medici,CSIT,124L,,,Liberal Arts LA,School of Liberal Arts LA,3,374
VEGETARIAN CULTURE,Lorenzo di Medici,CSIT,127L,,,Science SI,School of Science SI,3,375
VEGETARIAN CUISINE & CULTURE,Lorenzo di Medici,CSIT,132L,,,Liberal Arts LA,School of Liberal Arts LA,3,376
CIVILIZ OF ITALY,Lorenzo di Medici,CSIT,250L,,,Liberal Arts LA,School of Liberal Arts LA,3,377
THEMES LAT AMER CIN,Lecture,CSSP,335L,,,Liberal Arts LA,School of Liberal Arts LA,3,378
ST: CULTURE OF FOOD & WINE,Marist Abroad,CSSP,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,379
ST: ELEM CZECH LANG&CULTURE,Marist Abroad,CSSZ,192L,,,Liberal Arts LA,School of Liberal Arts LA,3,380
ST: KOREAN ELEMENTS I,Marist Abroad,CSKO,192L,,,Liberal Arts LA,School of Liberal Arts LA,4,381
ST: INT PORTUGUESE I,Marist Abroad,CSPG,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,382
INTRO TO DATA ANALYSIS,Lecture,DATA,220L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,383
CRIM & SCI INVEST,Lecture,CRJU,206N,,,,,,384
DATA VISUALIZATION,Lecture,DATA,300L,,,,,,385
MACHINE LEARNING,Lecture,DATA,440L,,,,,,386
PRINC MICROECONOM,Lecture,ECON,103L,,,Management SM,School of Management SM,3,387
PRINC MACROECONOM,Lecture,ECON,104L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,388
ECON-SOCIAL ISSUES,Lecture,ECON,150L,,,Management SM,School of Management SM,3,389
INTERMED MICROECON,Lecture,ECON,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,390
INTERMED MACROECO,Lecture,ECON,304L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,391
ENVIRON ECONOMICS,Marist Abroad,ECON,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,392
ECONOMICS OF THE EU UNION,Marist Abroad,ECON,316L,,,Management SM,School of Management SM,3,393
QUAN METH ECON+BUS,Marist Abroad,ECON,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,394
PUBLIC FINANCE,Lecture,ECON,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,395
PRINCIPLES OF FINANCE,Lorenzo di Medici,ECON,332N,,,Management SM,School of Management SM,3,396
LDRSHP+MGTMNT IN NONPRFT ORG,Lecture,ECON,335L,,,Management SM,School of Management SM,3,397
ST:GLOBAL ECON IN EUROPE,Marist Abroad,ECON,392L,,,Management SM,School of Management SM,3,398
FINANCIAL MARKETS,Marist Abroad,ECON,422L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,399
INTERNATION ECON,Marist Abroad,ECON,442L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,400
ST:GAME THEORY,Lecture,ECON,492L,,,Management SM,School of Management SM,3,401
PRINCIPLES OF MICROECON INTENS,Marist Abroad,IECO,103L,,,Management SM,School of Management SM,4,402
CALCULUS FOR BUS & ECON,Marist Abroad,IECO,205N,,,Management SM,School of Management SM,4,403
FOUNDATIONS OF EDUCATION,Lecture,EDUC,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,404
INTRO TO TEACHING,Lecture,EDUC,102N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,405
TEACH ENG LANG LEARNERS,Lecture,EDUC,115N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,406
TECH FOR EDUC PROF,Lecture,EDUC,150N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,407
MATH CONCPTS+UNDRSTND ELEM,Lecture,EDUC,180N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,408
ST:INTRO MULTICULTURAL ED,Lorenzo di Medici,EDUC,292L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,409
STEM1-ELEMENTARY TEACHING,Lecture,EDUC,323N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '324N', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,410
STEM II ELEMENTARY TEACHING,Lecture,EDUC,324N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '323N', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,411
B-2 CHILDHOOD EDUCATION,Lecture,EDUC,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '150L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '150N', 'Undergraduate', 'C+', ')'], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,412
TEACH OF LANG ARTS,Hybrid Lecture/Online,EDUC,350N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,413
"LIT,LEARN,ARTS SOC ST",Lecture,EDUC,351N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '350N', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '350L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,414
ASMT+REM RDG/WRT,Lecture,EDUC,352N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '351N', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '351L', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '460N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,415
PRIN INSTRU SP NEEDS,Lecture,EDUC,373N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '318L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,416
CURR STRAT SP NEED,Lecture,EDUC,374N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '373N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,417
SOC & EMOT DEV CLRM MGT,Lecture,EDUC,377N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,418
CULTURALLY RESP EDUC,Marist Abroad,EDUC,379L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,419
SPEC TOP: EDUC,Marist Abroad,EDUC,392N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,420
ST:EDUC INTERNSHIP,Marist Abroad,EDUC,399N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,6,421
EDUCATIONAL SEMINAR,Lecture,EDUC,460N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,422
STU TEACH:EL SPEC,Lecture,EDUC,462N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '352L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '352N', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '374N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,12,423
EDUCATION INTERNSHIP,Marist Abroad,EDU,361N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,424
ENGLISH INTERNSHIP LAB,Lecture,ENG,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,425
INTERM WRITING FOR COLLEGE,Lecture,ENG,119L,,,Liberal Arts LA,School of Liberal Arts LA,3,426
WRITING FOR COLLEGE,Lecture,ENG,120L,,,Liberal Arts LA,School of Liberal Arts LA,3,427
INTRO TO THEATRE,Lecture,ENG,150L,,,Liberal Arts LA,School of Liberal Arts LA,3,428
WORLD LITERATURE,Lecture,ENG,170L,,,Liberal Arts LA,School of Liberal Arts LA,3,429
INTRO WRITNG DISC,Lecture,ENG,185L,,,Liberal Arts LA,School of Liberal Arts LA,3,430
INTRO LINGUISTIC,Lecture,ENG,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,431
MOD SPEC FICTION,Lecture,ENG,205L,,,Liberal Arts LA,School of Liberal Arts LA,3,432
AMERICAN LIT II,Lecture,ENG,211L,,,Liberal Arts LA,School of Liberal Arts LA,3,433
ENGLISH LIT I,School College,ENG,212L,,,Liberal Arts LA,School of Liberal Arts LA,3,434
ENGLISH LIT II,Marist Abroad,ENG,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,435
"GRAMMAR,STYLE,EDITING",Lecture,ENG,218L,,,Liberal Arts LA,School of Liberal Arts LA,3,436
LIT & GENDER,Marist Abroad,ENG,220L,,,Liberal Arts LA,School of Liberal Arts LA,3,437
INTRO TO PROFESSIONAL WRITING,Lecture,ENG,222L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '120L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,438
AMERICAN ETHNIC LIT,Lecture,ENG,223L,,,Liberal Arts LA,School of Liberal Arts LA,3,439
LIT GENRE:DRAM-PO,Marist Abroad,ENG,225L,,,Liberal Arts LA,School of Liberal Arts LA,3,440
POLITICS & LITERATURE,Lecture,ENG,226L,,,Liberal Arts LA,School of Liberal Arts LA,3,441
ACTING I,Lecture,ENG,227L,,,Liberal Arts LA,School of Liberal Arts LA,3,442
LITERATURE & NATURE,Lecture,ENG,232L,,,Liberal Arts LA,School of Liberal Arts LA,3,443
LAW & LITERATURE,Lecture,ENG,233L,,,Liberal Arts LA,School of Liberal Arts LA,3,444
CHILDREN'S & YA LIT,Lecture,ENG,237L,,,Liberal Arts LA,School of Liberal Arts LA,3,445
AM SHORT FIC,Lecture,ENG,240L,,,Liberal Arts LA,School of Liberal Arts LA,3,446
ACTING II,Marist Abroad,ENG,241L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,447
INTRO TO LITERATURE,Marist Abroad,ENG,255L,,,Liberal Arts LA,School of Liberal Arts LA,3,448
CLASSICS WEST LIT,Lecture,ENG,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,449
CLASSICS OF WEST LIT II,Lecture,ENG,271L,,,Liberal Arts LA,School of Liberal Arts LA,3,450
LITERARY ROME,Marist Abroad,ENG,277L,,,Liberal Arts LA,School of Liberal Arts LA,3,451
FLORENTINE THEATRE HISTORY,Marist Abroad,ENG,278L,,,Liberal Arts LA,School of Liberal Arts LA,3,452
CREATIVE WRITING,Lecture,ENG,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,453
DANTE'S QUEST FOR LOVE,Lorenzo di Medici,ENG,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,454
ST: INTRO THEATRE DESIGN,Lecture,ENG,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,455
ST:WRITING MODERN WORLDS,Marist Abroad,ENG,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,456
COLLABORATIVE WRITING,Lecture,ENG,317L,,,Liberal Arts LA,School of Liberal Arts LA,3,457
AMERICAN LIT I,On Line Class,ENG,210L,,,,,,458
AMER REALST/NAT,Lecture,ENG,347L,,,Liberal Arts LA,School of Liberal Arts LA,3,459
ACTING III,Marist Abroad,ENG,349L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '350L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '350L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,460
GLOBAL DRAMA,Lecture,ENG,356L,,,Liberal Arts LA,School of Liberal Arts LA,3,461
ANCIENT GREEK LIT,Lecture,ENG,360L,,,Liberal Arts LA,School of Liberal Arts LA,3,462
LIT OF HOLOCAUST,Lecture,ENG,373L,,,Liberal Arts LA,School of Liberal Arts LA,3,463
NONFICTION WKSHOP,Lecture,ENG,380L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '222L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,464
WORKSHOP FICTION,Lecture,ENG,382L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '222L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,465
ST:GENDER PERSP:CONT LIT,Marist Abroad,ENG,391L,,,Liberal Arts LA,School of Liberal Arts LA,2,466
ST:HARRY POTTER:MAG/MYTH&MEAN,Marist Abroad,ENG,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,467
SEMINAR ENG LIT,Marist Abroad,ENG,427L,,,Liberal Arts LA,School of Liberal Arts LA,3,468
CAPPING,Lecture,ENG,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,469
ENGLISH INTERN,Internship,ENG,486N,,,Liberal Arts LA,School of Liberal Arts LA,3,470
ENGLISH INTERN,Internship,ENG,487N,,,Liberal Arts LA,School of Liberal Arts LA,1,471
