section,instructor,meeting_times,campus,seat_cap,data_id,course_id
189,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160155,177
189,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160156,178
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159421,179
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159419,180
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159424,181
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",LDM Program-Florence,99,160122,181
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160844,181
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159458,182
200,"Sloan, Kenneth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Fifty One Fulton', '133', '08/29/2022', '12/16/2022')]",Marist College Campus,30,159169,183
200,"Brown, William","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Lecture', 'Fifty One Fulton', '132', '08/29/2022', '12/16/2022')]",Marist College Campus,30,159170,184
191,"Gavin, Joanne","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,166483,185
192,"Beheshti, Mohammadali","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,166774,185
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,161592,186
191,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date')]",Marist College Campus,0,161599,187
111,"Haughey, Brian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161267,188
111,"Finnigan, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,24,159171,189
112,"Finnigan, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,24,160320,189
111,"Wang, Yuwei","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Lowell Thomas', '013', '08/29/2022', '12/16/2022')]",Marist College Campus,24,159172,190
112,"Wang, Yuwei","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Lowell Thomas', '013', '08/29/2022', '12/16/2022')]",Marist College Campus,24,160352,190
200,"Reck, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Fifty One Fulton', '204', '08/29/2022', '12/16/2022')]",Marist College Campus,24,160758,190
111,"Pantaleo, Jay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '303', '08/29/2022', '12/16/2022'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Library', '303', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161006,191
191,"Gavin, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,166490,192
191,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date')]",Marist College Campus,0,161596,193
111,"Haughey, Brian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,0,160489,194
111,"Haughey, Brian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,0,160488,195
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,161163,196
111,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Donnelly', '236A', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161537,197
112,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '100', '08/29/2022', '12/16/2022')]",Marist College Campus,24,159404,197
113,"Bergin, Kevin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Lowell Thomas', '021', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161264,197
200,"Linde, Edward","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Donnelly', '236A', '08/29/2022', '12/16/2022')]",Marist College Campus,24,162800,197
111,"Murray, Vernon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Fifty One Fulton', '142', '08/29/2022', '12/16/2022')]",Marist College Campus,24,160317,198
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160257,198
111,"Forbes, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '08:00 AM', '09:15 AM', 'Lecture', 'Fifty One Fulton', '207', '08/29/2022', '12/16/2022')]",Marist College Campus,20,161196,171
200,"Barnett, Dennis","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '09:00 PM', 'Lecture', 'Fifty One Fulton', '207', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161276,199
111,"Koorank Beheshti, Mohammadali","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '256A', '08/29/2022', '12/16/2022')]",Marist College Campus,20,160043,200
111,"Gavin, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Fifty One Fulton', '126', '08/29/2022', '12/16/2022')]",Marist College Campus,22,161495,201
112,"Rothberg, Helen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,22,160202,201
113,"Gavin, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Fifty One Fulton', '134', '08/29/2022', '12/16/2022')]",Marist College Campus,22,159174,201
114,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Hancock', '1021', '08/29/2022', '12/16/2022')]",Marist College Campus,22,159173,201
191,"Tolan, Moira","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,166569,201
200,"Rothberg, Helen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Hancock', '2019', '08/29/2022', '12/16/2022')]",Marist College Campus,22,160927,201
111,"Finnigan, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Hancock', '1020', '08/29/2022', '12/16/2022')]",Marist College Campus,24,162795,202
112,"McNulty, Gerald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Lowell Thomas', '133', '08/29/2022', '12/16/2022')]",Marist College Campus,25,160012,203
721,"Paquin, Stephanie","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/29/2022', '12/16/2022')]",On-Line,19,159413,203
722,"Hill, Kaitlyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/29/2022', '12/16/2022')]",On-Line,19,159203,203
723,"Emory, Rosemarie","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/29/2022', '12/16/2022')]",On-Line,19,159202,203
111,"Cusano, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Library', '302', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159568,204
112,"Cusano, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Library', '303', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159569,204
113,"Murphy, Nicole","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '03:30 PM', '04:45 PM', 'Lecture', 'Library', '303', '08/29/2022', '12/16/2022')]",Marist College Campus,20,160731,204
114,"Cusano, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '12:30 PM', '01:45 PM', 'Lecture', 'Hancock', '2020', '08/29/2022', '12/16/2022')]",Marist College Campus,20,160732,204
115,"Daye, Kathryn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Library', '303', '08/29/2022', '12/16/2022')]",Marist College Campus,0,160362,204
721,"Fanfarelli, Kristen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/29/2022', '12/16/2022')]",On-Line,20,160221,204
111,"Kiwiet, Nicoline","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '08:00 AM', '09:15 AM', 'Lecture', 'Donnelly', '112', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160276,205
112,"Kiwiet, Nicoline","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '112', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160277,205
113,"Kiwiet, Nicoline","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '118', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160279,205
114,"Bard, Karen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Donnelly', '112', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160275,205
115,"Langella, Marsilio","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Donnelly', '118', '08/29/2022', '12/16/2022')]",Marist College Campus,30,161307,205
116,"Galbraith, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Donnelly', '238', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160540,205
117,"Galbraith, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160280,205
118,"Bard, Karen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022')]",Marist College Campus,30,160278,205
111,"Girdlestone, Ellen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '11:00 AM', '01:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160305,206
112,"Girdlestone, Ellen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160306,206
113,"Crew, Elizabeth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '08:00 AM', '10:45 AM', 'Lecture', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160307,206
114,"Crew, Elizabeth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '11:00 AM', '01:45 PM', 'Lecture', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160308,206
115,"Bard, Karen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160309,206
116,"Weisberg, Lawrence","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '05:00 PM', '07:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160310,206
117,"Zhao, Bill","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '08:00 AM', '10:45 AM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160311,206
118,"Kiwiet, Nicoline","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '11:00 AM', '01:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,0,160312,206
119,"Zhao, Bill","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,23,160313,206
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",LDM Program-Florence,99,160383,207
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160662,207
111,"Kaur, Navneet","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022')]",Marist College Campus,18,159175,208
112,"Kaur, Navneet","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022')]",Marist College Campus,18,160511,208
111,"Kaur, Navneet","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '12:30 PM', '03:15 PM', 'Laboratory', 'Donnelly', '231', '08/29/2022', '12/16/2022')]",Marist College Campus,14,159176,209
112,"Stephens, Lisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '231', '08/29/2022', '12/16/2022')]",Marist College Campus,14,160512,209
111,"Nadeau, Jocelyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '225', '08/29/2022', '12/16/2022'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Donnelly', '225', '08/29/2022', '12/16/2022')]",Marist College Campus,10,159177,210
112,"Nadeau, Jocelyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Donnelly', '236', '08/29/2022', '12/16/2022')]",Marist College Campus,10,159178,210
113,"Stephens, Lisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Donnelly', '112', '08/29/2022', '12/16/2022')]",Marist College Campus,10,160478,210
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",LDM Program-Florence,99,160427,210
200,"Murray, Vernon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Fifty One Fulton', '207', '08/29/2022', '12/16/2022')]",Marist College Campus,24,161199,198
201,"Murray, Vernon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '129', '08/29/2022', '12/16/2022')]",Marist College Campus,24,162801,198
111,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '236A', '08/29/2022', '12/16/2022')]",Marist College Campus,24,160042,199
113,"Nadeau, Jocelyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,10,159180,211
114,"Shahid, Naureen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '227', '08/29/2022', '12/16/2022')]",Marist College Campus,10,160536,211
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",LDM Program-Florence,99,160428,211
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160660,211
111,"Fitzgerald, Neil","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Donnelly', '238', '08/29/2022', '12/16/2022'), ('Friday', '09:30 AM', '12:15 PM', 'Laboratory', 'Donnelly', '231', '08/29/2022', '12/16/2022'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Donnelly', '238', '08/29/2022', '12/16/2022')]",Marist College Campus,14,159181,212
111,"Galbraith, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Donnelly', '100', '08/29/2022', '12/16/2022')]",Marist College Campus,12,159182,213
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",LDM Program-Florence,99,160108,214
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist Abroad,99,160402,214
111,"Woolridge, Elisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '112', '08/29/2022', '12/16/2022')]",Marist College Campus,22,159183,215
112,"Woolridge, Elisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 AM', '09:15 AM', 'Lecture', 'Donnelly', '118', '08/29/2022', '12/16/2022'), ('Friday', '11:00 AM', '12:15 PM', 'Lecture', 'Donnelly', '118', '08/29/2022', '12/16/2022')]",Marist College Campus,22,160783,215
111,"Woolridge, Elisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '12:30 PM', '03:15 PM', 'Laboratory', 'Donnelly', '231', '08/29/2022', '12/16/2022')]",Marist College Campus,16,160440,216
112,"Woolridge, Elisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '04:45 PM', 'Laboratory', 'Donnelly', '231', '08/29/2022', '12/16/2022')]",Marist College Campus,14,159367,216
111,"Nadeau, Jocelyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159414,217
112,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159415,217
113,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159457,217
114,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/29/2022', '12/16/2022')]",Marist College Campus,0,159572,217
111,"Chien, Su-Wan","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Donnelly', '268', '08/29/2022', '12/16/2022')]",Marist College Campus,20,161418,218
111,"Chien, Su-Wan","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Donnelly', '268', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159489,219
111,"Colaizzo, Peter","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Lowell Thomas', '013', '08/29/2022', '12/16/2022')]",Marist College Campus,20,161421,220
112,"Slokenbergs, Sandra","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Lowell Thomas', '006', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159186,220
113,"Colaizzo, Peter","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '08:00 AM', '09:15 AM', 'Lecture', 'Lowell Thomas', '006', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159188,220
114,"Torres, Robin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '08:00 AM', '09:15 AM', 'Lecture', 'Music', '3203', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159185,220
115,"Vargas-Rodriguez, Aimee","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Lowell Thomas', '006', '08/29/2022', '12/16/2022')]",Marist College Campus,20,159189,220
116,"Slokenbergs, Sandra","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 AM', '09:15 AM', 'Lecture', 'Lowell Thomas', '006', '08/29/2022', '12/16/2022'), ('Friday', '11:00 AM', '12:15 PM', 'Lecture', 'Lowell Thomas', '006', '08/29/2022', '12/16/2022')]",Marist College Campus,20,161427,220
