course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
COMPARAT COMM SYS,Marist Abroad,COM,488L,,,Communication and The Arts CO,School Communication Arts CO,3,285
ST:COMM BASED+EXP LRN PRACT,On Line Class,COM,493L,,,Communication and The Arts CO,School Communication Arts CO,1,286
BROADCASTING,Lorenzo di Medici,CLDM,303L,,,Communication and The Arts CO,School Communication Arts CO,3,287
ITALIAN CINEMA SOCIETY,Lorenzo di Medici,CLDM,305L,,,Communication and The Arts CO,School Communication Arts CO,3,288
WAR + MEDIA,Lorenzo di Medici,CLDM,311L,,,Communication and The Arts CO,School Communication Arts CO,3,289
CROWDFUNDING,Marist Abroad,CLDM,314L,,,Communication and The Arts CO,School Communication Arts CO,3,290
COMM/EVENT PLAN INTERNSHIP,Marist Abroad,CLDM,367L,,,Communication and The Arts CO,School Communication Arts CO,3,291
SPORTING LONDON: IDENT & CULT,Marist Abroad,ICOM,160L,,,Communication and The Arts CO,School Communication Arts CO,3,292
EVENT PLANNING & OPERATIONS,Marist Abroad,ICOM,203L,,,Communication and The Arts CO,School Communication Arts CO,3,293
PHOTOJOURNALISM:LONDON LENS,Marist Abroad,ICOM,345L,,,Communication and The Arts CO,School Communication Arts CO,3,294
TECHNOLOGY FOR 21st CENTURY,Lecture,CMPT,103L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,295
MS EXCEL,Lecture,CMPT,105N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,296
INTRO TO PROGRAMMING,Lecture,CMPT,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,297
SOFTWARE DEVELOPMENT I,Lecture,CMPT,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,298
SOFTWARE DEVELOPMENT II,Lecture,CMPT,221L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,299
SOFTWARE SYSTEMS+ANALYSIS,Lecture,CMPT,230L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,300
MANAGEMENT INFOR SYSTEMS,Lecture,CMPT,300L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,301
"TECNOLOGY,ETHICS,+SOCIETY",Lecture,CMPT,305L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,302
DATA COMMUNICATIONS,Lecture,CMPT,306N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,303
INTERNETWORKING,Lecture,CMPT,307N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,304
DATABASE MANAGEMENT,Lecture,CMPT,308N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,305
INTRO TO z/OS+MJR SUBSYSTEMS,On Line Class,CMPT,315N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,306
ARCH-HARDWARE+SYSTEMS SOFTWARE,Lecture,CMPT,321N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '230L', '', '', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,307
SYSTEM DESIGN,Lecture,CMPT,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '230L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,308
LANGUAGE STUDY,Lecture,CMPT,333N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,309
E-COMMERCE DVLPMNT+DESIGNS,Marist Abroad,CMPT,335N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,310
ARTIFICAL INTELLIGENCE,Lecture,CMPT,404L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '435L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,311
SYSTEMS ADMINST-MGTMNT,Lecture,CMPT,410N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '307N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,312
GAME DESIGN+PROG I,Lecture,CMPT,414N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,313
COMPUTER FORENSICS,Lecture,CMPT,421N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,314
COMPUTER ORG & ARCH,Lecture,CMPT,422N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,315
OPERATING SYSTEMS,Lecture,CMPT,424N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,316
ALGORITHM ANALYSIS+DESIGN,Lecture,CMPT,435L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,317
CRYPTOGRAPHY,On Line Class,CMPT,436N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,318
FORMAL LANGUAGES+COMPUTABILITY,Lecture,CMPT,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '422L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Computing Technology', '422N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,319
QUANTUM COMP ALGRTHMS+PROG,On Line Class,CMPT,448N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,320
z/OS EMERGING TECHNOLOGIES,On Line Class,CMPT,453N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '315N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,321
DB2 FUNDAMENTALS,Non Scheduled,CMPT,455N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,322
CS PROJECT,Lecture,CMPT,475N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,323
CS PROJECT II,On Line Class,CMPT,476N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '475N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,324
CYBERSECURITY CAPPING,Lecture,CMPT,479N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,325
INTRO TO FACILITIES,On Line Class,CMPT,482N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,326
ADV TECH INTERNSHIP,Internship,CMPT,495N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,327
ADV TECH INTERNSHIP,Internship,CMPT,497N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,328
ADV TECH INTERNSHIP,Internship,CMPT,498N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,6,329
FRESCO TECH+MURAL PAINT,Marist Abroad,CONV,180N,,,Communication and The Arts CO,School Communication Arts CO,3,330
ADV HIST PAINT TECH LAB,Lorenzo di Medici,CONV,305N,,,Communication and The Arts CO,School Communication Arts CO,3,331
WRKNG GROUP PRJCT-PNT+PLYCHRM,Lorenzo di Medici,CONV,400L,,,Communication and The Arts CO,School Communication Arts CO,3,332
WRKNG GP PRJCT-FRESCO+MURAL,Lorenzo di Medici,CONV,401L,,,Communication and The Arts CO,School Communication Arts CO,3,333
INTRO CRIM JUST,Lecture,CRJU,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,334
CRIMINOLOGY,Lecture,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,335
FOUNDATIONS IN SOC JUSTICE,Lecture,CRJU,203L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,336
CRIM & SCI INVEST,Lecture,CRJU,206N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,337
POLICING IN AMER,Hybrid Lecture/Online,CRJU,230L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,338
CORRECTIONS,Hybrid Lecture/Online,CRJU,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,339
ST: LAW GOV'T AND JUSTICE,Marist Abroad,CRJU,290L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,340
CRIMINAL COURTS,Lecture,CRJU,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,341
JUV JUST SYST,Lecture,CRJU,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,342
CRIMINAL LAW+PROCEDURES,Lecture,CRJU,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,343
CRIMINAL JUSTICE ETHICS,On Line Class,CRJU,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,344
RACE AND CRIME,Lecture,CRJU,314L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,345
INTRO TO CYBERSECURITY,Lecture,CMPT,416N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '307N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,346
ORGANIZED CRIME,Lorenzo di Medici,CRJU,350L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,347
CJ RES METH,Lecture,CRJU,374L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,348
ST: HOMICIDE,Marist Abroad,CRJU,393L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,349
CROSS CULT CJ SYS,Marist Abroad,CRJU,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,350
SENIOR SEMINAR II,Lecture,CRJU,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '374L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,351
CRJU INTERN I,Internship,CRJU,496N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,352
CRJU INTERN II,Internship,CRJU,497N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '496N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,353
CRJU INTERN III,Internship,CRJU,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '497N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,354
CRJU INTERN IV,Internship,CRJU,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '498N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,355
ST:FOOD & WINE TOURISM,Marist Abroad,CSAU,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,356
ST:OENOLOGY:HIST/CULT/BUS WINE,Marist Abroad,CSFR,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,357
IRISH LIFE & CULTURES,Marist Abroad,CSIR,150L,,,Liberal Arts LA,School of Liberal Arts LA,3,358
INTENSIVE IRISH LIFE & CULT,Marist Abroad,CSIR,151L,,,Liberal Arts LA,School of Liberal Arts LA,4,359
ST:POPULAR CULTRIN IRELAND,Marist Abroad,CSIR,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,360
ST:BEGINNING IRISH,Marist Abroad,CSIR,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,361
ITALIAN LANGUAGE STUDIES,Lorenzo di Medici,CSIT,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,362
"ITAL FOOD THR CULT,ENV & SUST",Lorenzo di Medici,CSIT,124L,,,Liberal Arts LA,School of Liberal Arts LA,3,363
VEGETARIAN CULTURE,Lorenzo di Medici,CSIT,127L,,,Science SI,School of Science SI,3,364
VEGETARIAN CUISINE & CULTURE,Lorenzo di Medici,CSIT,132L,,,Liberal Arts LA,School of Liberal Arts LA,3,365
CIVILIZ OF ITALY,Lorenzo di Medici,CSIT,250L,,,Liberal Arts LA,School of Liberal Arts LA,3,366
THEMES LAT AMER CIN,Lecture,CSSP,335L,,,Liberal Arts LA,School of Liberal Arts LA,3,367
ST: CULTURE OF FOOD & WINE,Marist Abroad,CSSP,392L,,,Liberal Arts LA,School of Liberal Arts LA,3,368
ST: ELEM CZECH LANG&CULTURE,Marist Abroad,CSSZ,192L,,,Liberal Arts LA,School of Liberal Arts LA,3,369
ST: KOREAN ELEMENTS I,Marist Abroad,CSKO,192L,,,Liberal Arts LA,School of Liberal Arts LA,4,370
INTRO TO DATA ANALYSIS,Lecture,DATA,220L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,371
DATA VISUALIZATION,Lecture,DATA,300L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,372
MACHINE LEARNING,Lecture,DATA,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '330L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '435L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,373
DATA MINING & PRED ANALYTICS,Lecture,DATA,450L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,374
PRINC MICROECONOM,Lecture,ECON,103L,,,Management SM,School of Management SM,3,375
PSYC PER-CRIM BEH,Lecture,CRJU,348L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,376
PRINC MACROECONOM,Lecture,ECON,104L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,377
ECON-SOCIAL ISSUES,Lecture,ECON,150L,,,Management SM,School of Management SM,3,378
INTERMED MICROECON,Lecture,ECON,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,379
INTERMED MACROECO,Lecture,ECON,304L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,380
ENVIRON ECONOMICS,Lecture,ECON,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,381
MONEY&BANKING,Lecture,ECON,315L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '103L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,382
ECONOMICS OF THE EU UNION,Marist Abroad,ECON,316L,,,Management SM,School of Management SM,3,383
QUAN METH ECON+BUS,Marist Abroad,ECON,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '115L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,384
PRINCIPLES OF FINANCE,Lorenzo di Medici,ECON,332N,,,Management SM,School of Management SM,3,385
LDRSHP+MGTMNT IN NONPRFT ORG,Lecture,ECON,335L,,,Management SM,School of Management SM,3,386
ST:GLOBAL ECON IN EUROPE,Marist Abroad,ECON,392L,,,Management SM,School of Management SM,3,387
FINANCIAL MARKETS,Lecture,ECON,422L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Business', '320N', 'Undergraduate', 'D', '']]",Management SM,School of Management SM,3,388
INTERNATION ECON,Marist Abroad,ECON,442L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Economics', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '102L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Economics', '104L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '101L', 'Undergraduate', 'D', ')']]",Management SM,School of Management SM,3,389
ST:GAME THEORY,Lecture,ECON,492L,,,Management SM,School of Management SM,3,390
PRINCIPLES OF MICROECON INTENS,Marist Abroad,IECO,103L,,,Management SM,School of Management SM,4,391
CALCULUS FOR BUS & ECON,Marist Abroad,IECO,205N,,,Management SM,School of Management SM,4,392
FOUNDATIONS OF EDUCATION,Lecture,EDUC,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,393
INTRO TO TEACHING,Lecture,EDUC,102N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,394
TEACH ENG LANG LEARNERS,Lecture,EDUC,115N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,395
TECH FOR EDUC PROF,Lecture,EDUC,150N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,396
MATH CONCPTS+UNDRSTND ELEM,Lecture,EDUC,180N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,397
ST:INTRO MULTICULTURAL ED,Lorenzo di Medici,EDUC,292L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,398
STEM1-ELEMENTARY TEACHING,Lecture,EDUC,323N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '324N', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '180N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,399
TEACH OF LANG ARTS,Lecture,EDUC,350N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Honors', '395L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,400
"LIT,LEARN,ARTS SOC ST",Lecture,EDUC,351N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '350N', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '350L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,401
ASMT+REM RDG/WRT,Lecture,EDUC,352N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '351N', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '351L', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '460N', 'Undergraduate', '', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,402
PRIN INSTRU SP NEEDS,Lecture,EDUC,373N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '318L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,403
CURR STRAT SP NEED,Lecture,EDUC,374N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '373N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,404
