section,instructor,meeting_times,campus,seat_cap,data_id,course_id
901,"Kotzin, Joshua","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Fontaine', '104', '08/30/2021', '12/17/2021')]",Marist College Campus,10,152322,363
620,"O'Sullivan, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Fontaine', '103', '08/30/2021', '12/17/2021')]",Marist College Campus,28,153157,358
721,"Dega, Anna","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,30,154611,353
758,"Zhou, Lin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '10/25/2021', '12/17/2021')]",IDCP On Line Certificates,15,157986,364
111,"Donato, Joseph","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '11:00 AM', '12:15 PM', 'Lecture', 'Music', '2220', '08/30/2021', '12/17/2021')]",Marist College Campus,10,158203,365
621,"O'Sullivan, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Fontaine', '103', '08/30/2021', '12/17/2021')]",Marist College Campus,28,155085,358
901,"Glick, Gary","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Lowell Thomas', '239', '08/30/2021', '12/17/2021')]",Marist College Campus,24,153942,353
112,"DeBritz, Allison","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Steel Plant', '124', '08/30/2021', '12/17/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Steel Plant', '124', '08/30/2021', '12/17/2021')]",Marist College Campus,10,153344,361
750,"Boyle, Kathleen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,35,158118,366
902,"Bunn, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '08:00 AM', '09:15 AM', 'Lecture', 'Dyson Building', '231', '08/30/2021', '12/17/2021')]",Marist College Campus,26,152434,353
620,"Bayer, Kristin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Fontaine', '102', '08/30/2021', '12/17/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Fontaine', '102', '08/30/2021', '12/17/2021')]",Marist College Campus,28,157881,367
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist College Campus,0,152543,368
620,"Haughey, Brian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Hancock', '1020', '08/30/2021', '12/17/2021')]",Marist College Campus,0,153672,369
113,"Lee, Joyce","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Steel Plant', '123', '08/30/2021', '12/17/2021')]",Marist College Campus,10,152541,361
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154373,370
758,"Zeppetelli, Marilyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '11/19/2021')]",IDCP On Line Certificates,15,157982,371
901,"Lovett, Christine","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Music', '3203', '08/30/2021', '12/17/2021')]",Marist College Campus,30,152512,372
114,"Lee, Joyce","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Steel Plant', '123', '08/30/2021', '12/17/2021')]",Marist College Campus,10,154679,361
750,"Damiano, Amanda","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,35,158120,373
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,159001,374
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154324,361
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist College Campus,0,152552,375
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154104,370
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154325,361
901,"Algozzine, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '03:30 PM', '06:15 PM', 'Lecture', 'Hancock', '1021', '08/30/2021', '12/17/2021')]",Marist College Campus,25,153493,376
901,"Himmelberger, Arthur","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Music', '2220', '08/30/2021', '12/17/2021')]",Marist College Campus,7,154519,377
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154408,378
901,"Ferrara, Victoria","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '240', '08/30/2021', '12/17/2021')]",Marist College Campus,24,154182,370
111,"Lewis, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Steel Plant', '123', '08/30/2021', '12/17/2021')]",Marist College Campus,12,153919,379
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153423,375
902,"Glick, Gary","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '230', '08/30/2021', '12/17/2021')]",Marist College Campus,26,154689,370
901,"Crowley, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '06:30 PM', '07:45 PM', 'Lecture', 'Hancock', '2020', '08/30/2021', '12/17/2021'), ('Wednesday', '08:00 PM', '09:15 PM', 'Lecture', 'Hancock', '2020', '08/30/2021', '12/17/2021')]",Marist College Campus,25,153318,380
191,"Zurhellen, Thomas","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist College Campus,0,158769,381
750,"Sengupta, Subir","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,35,158119,382
901,"Wengert, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Music', '4001', '08/30/2021', '12/17/2021')]",Marist College Campus,10,154563,383
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,99,162253,384
620,"Rider, Caroline","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Dyson Building', '145', '08/30/2021', '12/17/2021')]",Marist College Campus,20,154452,378
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,158984,385
111,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '213', '08/30/2021', '12/17/2021')]",Marist College Campus,25,158187,386
112,"Lewis, Richard","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Steel Plant', '123', '08/30/2021', '12/17/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Steel Plant', '123', '08/30/2021', '12/17/2021')]",Marist College Campus,12,154994,379
750,"Sengupta, Subir","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,0,158122,387
620,"Pelih, Elena","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist College Campus,7,155012,388
200,"McCormack, Daniel","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Steel Plant', '112', '08/30/2021', '12/17/2021')]",Marist College Campus,14,153185,389
620,"Johnson, Matthew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Hancock', '2005', '08/30/2021', '12/17/2021')]",Marist College Campus,24,153780,390
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153430,391
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist College Campus,0,153765,392
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153786,393
751,"Sengupta, Subir","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '10/25/2021', '12/17/2021')]",On-Line,26,158123,387
752,"Sengupta, Subir","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '10/25/2021', '12/17/2021')]",On-Line,30,158766,387
901,"Linde, Edward","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Dyson Building', '228', '08/30/2021', '12/17/2021')]",Marist College Campus,25,152527,386
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154330,394
741,"Fenstemacher, Corey","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '10/25/2021', '12/17/2021')]",On-Line,30,158749,391
620,"Fitzgibbons, Moira","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Dyson Building', '228', '08/30/2021', '12/17/2021')]",Marist College Campus,15,152727,395
750,"Damiano, Amanda","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,35,158121,396
902,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Dyson Building', '214', '08/30/2021', '12/17/2021')]",Marist College Campus,25,154565,386
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153796,397
901,"Rivas, Michele","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '229', '08/30/2021', '12/17/2021')]",Marist College Campus,26,153635,398
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153414,399
620,"Labouseur, Alan","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Friday', '08:00 AM', '09:15 AM', 'Lecture', 'Hancock', '0005', '08/30/2021', '12/17/2021'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Hancock', '1021', '08/30/2021', '12/17/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Hancock', '1021', '08/30/2021', '12/17/2021')]",Marist College Campus,24,155100,400
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154331,394
741,"Baldomir, Joel","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,30,157920,401
721,"Harris, Katerina","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,20,158116,394
901,"Murray, Vernon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '210', '08/30/2021', '12/17/2021')]",Marist College Campus,26,153481,399
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154272,402
620,"Coleman, Ronald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Hancock', '0005', '08/30/2021', '12/17/2021')]",Marist College Campus,16,153981,403
620,"Quinn, Elizabeth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Dyson Building', '227', '08/30/2021', '12/17/2021')]",Marist College Campus,26,153899,404
271,"Sengupta, Subir","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '10/25/2021', '12/17/2021')]",Marist College Campus,0,158124,405
901,"Fitzgibbons, Moira","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00  PM', '03:15  PM', 'Lecture', 'Fontaine', '102', '08/30/2021', '12/17/2021')]",Marist College Campus,28,154511,406
902,"Murray, Vernon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Dyson Building', '209', '08/30/2021', '12/17/2021')]",Marist College Campus,26,154456,399
741,"Fenstemacher, Corey","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,30,157921,407
901,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '146', '08/30/2021', '12/17/2021')]",Marist College Campus,26,153188,408
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154273,402
901,"Ringel, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '10:00 PM', 'Lecture', 'Hancock', '0006', '08/30/2021', '12/17/2021')]",Marist College Campus,24,153494,409
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153881,410
901,"Panzer, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Fontaine', '103', '08/30/2021', '12/17/2021')]",Marist College Campus,28,157882,411
741,"Fenstemacher, Corey","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '10/22/2021')]",On-Line,30,157922,412
901,"del Rosario, Peter","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '231', '08/30/2021', '12/17/2021')]",Marist College Campus,26,153895,413
620,"Coleman, Ronald","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Hancock', '0004', '08/30/2021', '12/17/2021'), ('Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Hancock', '0004', '08/30/2021', '12/17/2021')]",Marist College Campus,16,153495,414
901,"Roberts, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '06:30 PM', '07:45 PM', 'Lecture', 'Steel Plant', '101', '08/30/2021', '12/17/2021')]",Marist College Campus,30,152496,415
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154326,416
741,"Baldomir, Joel","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '10/25/2021', '12/17/2021')]",On-Line,30,157931,417
711,"Lyons, Marilyn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,25,152382,418
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154054,419
111,"Tokash, Andrew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '302', '08/30/2021', '12/17/2021')]",Marist College Campus,25,158216,420
902,"Nakra, Prema","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Dyson Building', '213', '08/30/2021', '12/17/2021')]",Marist College Campus,26,154588,408
902,"Aswegan, Jared","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Steel Plant', '103', '08/30/2021', '12/17/2021')]",Marist College Campus,30,154547,415
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154327,416
901,"Purinton-Johnson, Elizabeth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '145', '08/30/2021', '12/17/2021')]",Marist College Campus,28,153189,421
257,"Becker, Ian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Hancock', '0006', '08/30/2021', '12/17/2021')]",Marist College Campus,25,154707,422
188,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,154404,423
186,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153294,424
721,"Jay, Kristin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,30,154472,419
620,"Killian, Thomas","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '09:30 AM', '10:45 AM', 'Laboratory', 'Dyson Building', '303', '08/30/2021', '12/17/2021'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Dyson Building', '230', '08/30/2021', '12/17/2021')]",Marist College Campus,18,152531,425
711,"Becker, Ian","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,25,152492,422
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,10,161875,426
187,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153224,424
331,"Piscopo, Lynn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Saturday', '09:00 AM', '05:00 PM', 'Lecture', 'Lowell Thomas', '133', '09/11/2021', '11/21/2021')]",Marist College Campus,0,158002,427
690,"Helmreich, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '02:00 PM', '03:15 PM', 'Lecture', 'Hancock', '0006', '08/30/2021', '12/17/2021')]",Marist College Campus,0,158788,428
200,"Rothberg, Helen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '09:00 PM', 'Lecture', 'Hancock', '2017', '08/30/2021', '12/17/2021')]",Marist College Campus,27,157899,429
200,"Woolner, David","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Fontaine', '103', '08/30/2021', '12/17/2021')]",Marist College Campus,28,155086,424
620,"Tokash, Andrew","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Hancock', '1021', '08/30/2021', '12/17/2021')]",Marist College Campus,25,153512,420
188,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153301,430
902,"Fitzgibbons, Moira","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Dyson Building', '214', '08/30/2021', '12/17/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Dyson Building', '214', '08/30/2021', '12/17/2021')]",Marist College Campus,15,155035,395
180,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",LDM Program-Florence,0,154274,431
758,"DeCusatis, Casimer","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '11/19/2021')]",IDCP On Line Certificates,25,157980,432
901,"Maciocia, Annamaria","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Donnelly', '112', '08/30/2021', '12/17/2021')]",Marist College Campus,20,153607,427
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '08/30/2021', '12/17/2021')]",Marist Abroad,0,153777,433
711,"Helmreich, James","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '08/30/2021', '12/17/2021')]",On-Line,20,153678,428
902,"Piscopo, Lynn","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Lecture', 'Lowell Thomas', '133', '08/30/2021', '12/17/2021')]",Marist College Campus,10,153608,427
