course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ST:INTRO MULTICULTURAL ED,Lorenzo di Medici,EDUC,292L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,1,973
BRITISH LIFE & CULTURES,Marist Abroad,CSBR,121L,,,Liberal Arts LA,School of Liberal Arts LA,3,974
PHYSICS LAB I,Laboratory,PHYS,213L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Physics', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Physics', '211L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,970
FASH DES CAP I: PORT DEVEL,Lecture,FASH,478L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '345N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Fashion', '479L', 'Undergraduate', 'C', '']]",Communication and The Arts CO,School Communication Arts CO,3,971
INTENSIVE BRIT LIFE & CULTURE,Marist Abroad,CSBR,122L,,,Liberal Arts LA,School of Liberal Arts LA,4,978
CSL-EXP:MINDFULNESS&EXPRESSION,Lecture,HONR,385L,,,Registrar RG,Registrar RG,3,979
CALC III,School College,MATH,343L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '242L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,975
"DIGITAL,DIRECT,DATABASE ADVERT",Marist Abroad,COM,358L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '324L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,976
STEM1-ELEMENTARY TEACHING,Lecture,EDUC,323N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '324N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,977
INTRO BUS & MGT,Lecture,BUS,100N,,,Management SM,School of Management SM,3,980
SEM-IN+SOC:WHY NATIONS FAIL,Lecture,HONR,390L,,,Registrar RG,Registrar RG,3,981
COMM INTERNSHIP,Internship,COM,359N,,,Communication and The Arts CO,School Communication Arts CO,1,982
INTRO TO LAW,Lecture,POSC,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,983
FASH DES CAP II: COLLECTIONS I,Lecture,FASH,479L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Fashion', '310N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Fashion', '345N', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Fashion', '478L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,984
INST: MATH IN MUSIC,Independent Study,MATH,386L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,985
CSL-FOUNDATIONS OF EDUCATION,Lecture,HONR,395L,,,Registrar RG,Registrar RG,3,988
POLITICAL SCI LAB,Lecture,POSC,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,989
COM INTERNSHIP,Internship,COM,360N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,4,987
STEM II ELEMENTARY TEACHING,Lecture,EDUC,324N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '323N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,986
AMER NATL GOVT,School College,POSC,110L,,,Liberal Arts LA,School of Liberal Arts LA,3,991
ABSTRCT ALGEBRA I,Lecture,MATH,410L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,990
HONORS CONTRACT,Lecture,HONR,401L,,,Registrar RG,Registrar RG,1,992
FASHION INTERN,Internship,FASH,483N,,,Communication and The Arts CO,School Communication Arts CO,4,994
COM INTERNSHIP,Internship,COM,362N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,8,993
FASHION INTERN,Internship,FASH,484N,,,Communication and The Arts CO,School Communication Arts CO,6,997
LDM COM INTERNSHIP,Marist Abroad,COM,363N,,,Communication and The Arts CO,School Communication Arts CO,3,998
B-2 CHILDHOOD EDUCATION,Lecture,EDUC,340N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Education', '150L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '150N', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,995
MATH ANALYSIS I,Lecture,MATH,420L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '343L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,996
INTRO TO COMPARATIVE POLITICS,Lecture,POSC,111L,,,Liberal Arts LA,School of Liberal Arts LA,3,999
ST:FASHION RESEARCH CAPPING,Lecture,FASH,485L,,,Communication and The Arts CO,School Communication Arts CO,3,1000
GLOBAL MEDIA STRATEGY,Marist Abroad,COM,364L,,,Communication and The Arts CO,School Communication Arts CO,3,1002
CAREER MANAGEMENT,On Line Class,BUS,119L,,,Management SM,School of Management SM,1,1004
APPLIED MATHEMATICS,Lecture,MATH,422L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '321L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1001
INTERNATIONAL RELATIONS,Lecture,POSC,113L,,,Liberal Arts LA,School of Liberal Arts LA,3,1005
ST:TREND FORECASTING/ANALYSIS,Lorenzo di Medici,FASH,490N,,,Communication and The Arts CO,School Communication Arts CO,3,1006
TEACH OF LANG ARTS,Hybrid Lecture/Online,EDUC,350N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '101L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1003
FINANCIAL LITERACY,On Line Class,BUS,120N,,,Management SM,School of Management SM,1,1007
ISS TO SPORTS MEDIA,Marist Abroad,COM,365L,,,Communication and The Arts CO,School Communication Arts CO,3,1009
ST:PUBLIC SERVICE CAREERS,Lecture,POSC,191N,,,Liberal Arts LA,School of Liberal Arts LA,1,1010
FUND CONC GEOMET,Lecture,MATH,450L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '343L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1008
ENVIRON POLITICS+POLICY,Marist Abroad,POSC,202L,,,Liberal Arts LA,School of Liberal Arts LA,3,1011
COMMUNICATIONS INTERNSHIP,Internship,COM,367N,,,Communication and The Arts CO,School Communication Arts CO,3,1013
INTRODUCTION TO MEDIA STUDIES,Lecture,MDIA,101L,,,Communication and The Arts CO,School Communication Arts CO,3,1012
ST:CAREER MANAGEMENT II,On Line Class,BUS,192L,,,Management SM,School of Management SM,1,1014
MOBILE CONSUMER,On Line Class,COM,368N,,,Communication and The Arts CO,School Communication Arts CO,3,1016
FOUNDATIONS OF MANAGEMENT,Lorenzo di Medici,BUS,195N,,,Management SM,School of Management SM,3,1017
DIGITAL TOOLBOX,Lecture,MDIA,103L,,,Communication and The Arts CO,School Communication Arts CO,3,1019
"LIT,LEARN,ARTS SOC ST",Lecture,EDUC,351N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '350N', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '350L', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1015
AMERICAN STATE+LOCAL POLITICS,Lecture,POSC,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1018
ST:SCIENCE & TECH JOURNALISM,Marist Abroad,COM,383L,,,Communication and The Arts CO,School Communication Arts CO,3,1020
BUSINESS & SOCIETY,Lecture,BUS,202N,,,Management SM,School of Management SM,3,1021
"GENDER,CULT,COMM",Lecture,COM,400L,,,Communication and The Arts CO,School Communication Arts CO,3,1024
ASMT+REM RDG/WRT,Lecture,EDUC,352N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '351N', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Psychology', '479L', 'Undergraduate', '', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1022
CITIZENS+POLITICAL ORGANIZ,Marist Abroad,POSC,212L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1023
POLIT-HUMAN RGTS,Marist Abroad,POSC,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,1026
CAPPING COURSE,Hybrid Lecture/Online,COM,401L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '200L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1025
PRINCIPLES OF MARKETING,Lorenzo di Medici,BUS,210N,,,Management SM,School of Management SM,3,1028
IRELAND'S MEDIA,Marist Abroad,MDIA,106L,,,Communication and The Arts CO,School Communication Arts CO,4,1029
PRIN INSTRU SP NEEDS,Lecture,EDUC,373N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '207L', 'Undergraduate', 'C+', ''], ['And', '(', '', '', 'Psychology', '317L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Psychology', '318L', 'Undergraduate', 'C+', ')']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1027
MODRN POLIT THGHT,Lecture,POSC,233L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '112L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1030
INTRO TO DESIGN,Marist Abroad,MDIA,110L,,,Communication and The Arts CO,School Communication Arts CO,3,1031
COM INTERNSHIP,Internship,COM,404N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,2,1032
CURR STRAT SP NEED,Lecture,EDUC,374N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '373N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1034
POLITICS OF DEVLP AREAS,Lecture,POSC,236L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '111L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Economics', '104L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1033
ART OF FILM,Lorenzo di Medici,MDIA,120L,,,Communication and The Arts CO,School Communication Arts CO,3,1035
COM INTERNSHIP,Internship,COM,405N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,5,1036
SOC & EMOT DEV CLRM MGT,Lecture,EDUC,377N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1038
INTRO PUBLIC POL,Lecture,POSC,240L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '110L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1037
PUBLIC OPINION+POLITICS,Marist Abroad,POSC,289L,,,Liberal Arts LA,School of Liberal Arts LA,3,1040
COMM INTERNSHIP,Internship,COM,406N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,9,1039
CULTURALLY RESP EDUC,Marist Abroad,EDUC,379L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1041
WRITING FOR MEDIA,Lecture,MDIA,201L,,,Communication and The Arts CO,School Communication Arts CO,3,1042
ST:NORTHERN IRELAND,Marist Abroad,POSC,291L,,,Liberal Arts LA,School of Liberal Arts LA,3,1043
SPEC TOP: EDUC,Marist Abroad,EDUC,392N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1044
COMM INTERNSHIP,Internship,COM,408N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,12,1045
VIDEO PRODUCTION,Marist Abroad,MDIA,203L,,,Communication and The Arts CO,School Communication Arts CO,3,1046
HONORS THESIS PROJECT,Lecture,HONR,420L,,,Registrar RG,Registrar RG,3,1047
ST:NAT/SEP CATALONIA TODAY,Marist Abroad,POSC,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,1048
ST:EDUC INTERNSHIP,Marist Abroad,EDUC,399N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,6,1049
ST:GLOBAL POLITICS,Lecture,POSC,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,1050
ACTING,Lecture,MDIA,206L,,,Communication and The Arts CO,School Communication Arts CO,3,1052
STU TEACH:EL SPEC,Lecture,EDUC,462N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Education', '352L', 'Undergraduate', 'C+', ''], ['Or', '', '', '', 'Education', '352N', 'Undergraduate', 'C+', ')'], ['And', '', '', '', 'Education', '374N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,12,1051
ST TCH SEC SCH,Lecture,EDUC,464N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '410N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,12,1055
LINEAR ALGEBRA,Lecture,MATH,210L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1054
ST:METH-SEC SOC STDS TCHNG,Lecture,EDUC,492N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Education', '355N', 'Undergraduate', 'C+', ''], ['And', '', '', '', 'Education', '410N', 'Undergraduate', 'C+', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1056
INTERACTIVE MEDIA I,Lecture,MDIA,210L,,,Communication and The Arts CO,School Communication Arts CO,3,1057
EDUCATION INTERNSHIP,Marist Abroad,EDU,361N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1058
SCREENWRITING FOR FILM+TV,Lecture,MDIA,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '201L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1059
ENGLISH INTERNSHIP LAB,Lecture,ENG,106L,,,Liberal Arts LA,School of Liberal Arts LA,0,1060
POLITICS OF PREDJUDICE,Lecture,POSC,303L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1053
INTERM WRITING FOR COLLEGE,Lecture,ENG,119L,,,Liberal Arts LA,School of Liberal Arts LA,3,1062
VIDEO EDITING,Lecture,MDIA,302N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '287L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1061
AUDIO PRODUCTION,Lecture,MDIA,304N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1064
LIGHTING+CINEMATOGRAPHY,Lecture,MDIA,305N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '287L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '203L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,1065
MEDIA PERFORMANCE,Lecture,MDIA,306L,,,Communication and The Arts CO,School Communication Arts CO,3,1066
SERIALITY:TV AND BEYOND,Marist Abroad,MDIA,309L,,,Communication and The Arts CO,School Communication Arts CO,3,1067
GLOBAL TERRORISM+CONFLICT,Lecture,POSC,309L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Political Science', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '202L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '211L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '212L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '213L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '214L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '221L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '233L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '235L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '243L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '245L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '283L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '289L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '290L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '281L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '200L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1063
HONOR SENIOR SEMINAR,On Line Class,HONR,495L,,,Registrar RG,Registrar RG,1,1068
MEDIA THEORY AND METHODS,Lorenzo di Medici,MDIA,311L,,,Communication and The Arts CO,School Communication Arts CO,3,1069
PERSPTVS-SCI+HIST,On Line Class,INTD,213L,,,Professional Programs PP,Professional Programs PP,3,1071
STORYTELLING ACROSS MEDIA,Lecture,MDIA,313L,,,Communication and The Arts CO,School Communication Arts CO,3,1072
CAPPING EXP,On Line Class,INTD,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,3,1073
FILM THEORT+CRITICISM,Marist Abroad,MDIA,322L,,,Communication and The Arts CO,School Communication Arts CO,3,1074
INTRNSHP IN PROFESSIONAL STDS,Internship,INTD,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Integrative Major', '105L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,6,1075
FILM+HISTORY,Marist Abroad,MDIA,323L,,,Communication and The Arts CO,School Communication Arts CO,3,1076
INTRO INTERIOR DESGN,Marist Abroad,ITDS,101N,,,Communication and The Arts CO,School Communication Arts CO,3,1077
